Nome;Link;Avaliacao;Parcelas;Preço Parcelado;Preço a Vista;Site;Data da Coleta
Smartphone Celular X i a o m i 14.T Pro 5G Dual 512 GB 12 GB - Lançamento;https://www.magazineluiza.com.br/smartphone-celular-x-i-a-o-m-i-14-t-pro-5g-dual-512-gb-12-gb-lancamento-xia/p/bb522kkaeb/te/tcsp/; ;R$ 1.599,90 em 10x de R$ 159,99 sem juros;1599,9;5550,0;Magazine Luiza;14/11/2024 20:14:36
Smartphone Xiaomi Redmi 13C 6,7 Polegadas 128GB 4GB RAM;https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-13c-67-polegadas-128gb-4gb-ram/p/je2b073d4h/te/xiao/; ;R$ 6.049,00 em 10x de R$ 604,90 sem juros;6049,0;1259,91;Magazine Luiza;14/11/2024 20:14:36
Smartphone tecno pova 4 (8gbram+256gb) lacrado anatel;https://www.magazineluiza.com.br/smartphone-tecno-pova-4-8gbram-256gb-lacrado-anatel/p/da524388b5/te/tcsp/; ;R$ 1.459,00 em 10x de R$ 145,90 sem juros;1459,0;1449,99;Magazine Luiza;14/11/2024 20:14:36
Celular Simples P41 Para Idoso 4G;https://www.magazineluiza.com.br/celular-simples-p41-para-idoso-4g-positivo/p/dkkc956667/te/ceba/; ;R$ 1.599,00 em 10x de R$ 159,90 sem juros;1599,0;300,0;Magazine Luiza;14/11/2024 20:14:36
Smartphone Celular 32Gb Dual Chip 1Gb Ram Tela 5.5 Android 9 Multilaser F;https://www.magazineluiza.com.br/smartphone-celular-32gb-dual-chip-1gb-ram-tela-5-5-android-9-multilaser-f/p/dgbj22g5ce/te/smuf/; ;R$ 5.550,00 em 10x de R$ 555,00 sem juros;5550,0;365,9;Magazine Luiza;14/11/2024 20:14:36
Smartphone Celular Xiaomi Redmi 13C 4G 256GB - 8GB Ram (Versao Global) Azul - Garantia;https://www.magazineluiza.com.br/smartphone-celular-xiaomi-redmi-13c-4g-256gb-8gb-ram-versao-global-azul-garantia/p/cb0361d2g9/te/xiao/; ;R$ 1.622,00 em 10x de R$ 162,20 sem juros;1622,0;1180,65;Magazine Luiza;14/11/2024 20:14:36
Smartphone multilazer g3 64gb preto;https://www.magazineluiza.com.br/smartphone-multilazer-g3-64gb-preto-multilaser/p/cc8he1aj71/te/smul/; ;R$ 999,00 em 10x de R$ 99,90 sem juros;999,0;799,99;Magazine Luiza;14/11/2024 20:14:36
Smartphone Celular Motorola G34 5G 128G Superbateria Azul;https://www.magazineluiza.com.br/smartphone-celular-motorola-g34-5g-128g-superbateria-azul/p/jece21h43d/te/srmt/; ;R$ 1.149,00 em 9x de R$ 127,67 sem juros;1149,0;1368,67;Magazine Luiza;14/11/2024 20:14:36
Celular Smartphone Realme Note 50 128Gb 4Gb Ram ul;https://www.magazineluiza.com.br/celular-smartphone-realme-note-50-128gb-4gb-ram-ul/p/hhg559kh7e/te/tcsp/; ;R$ 1.099,90 em 9x de R$ 122,21 sem juros;1099,9;826,47;Magazine Luiza;14/11/2024 20:14:36
"Smartphone Samsung Galaxy A15 6,5"" 128GB Azul Claro 4G 4GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-128gb-azul-claro-4g-4gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237216300/te/ga15/;4.8 (9083);R$ 1.960,00 em 10x de R$ 196,00 sem juros;1960,0;809,1;Magazine Luiza;14/11/2024 20:14:36
"Smartphone Samsung Galaxy A15 6,5"" 256GB Azul Claro 4G 8GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-256gb-azul-claro-4g-8gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237216600/te/ga15/;4.8 (9083);R$ 2.249,00 em 10x de R$ 224,90 sem juros;2249,0;1169,1;Magazine Luiza;14/11/2024 20:14:36
Smartphone Samsung Galaxy S24 Ultra 6,8” Galaxy;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s24-ultra-68-galaxy-ai-256gb-fone-de-ouvido-bluetooth-buds-2-pro/p/239039100/te/s24u/; ;R$ 1.149,90 em 9x de R$ 127,77 sem juros;1149,9;8589,59;Magazine Luiza;14/11/2024 20:14:36
Celular Smartphone Realme Note 50 128Gb 4Gb Ram ul;https://www.magazineluiza.com.br/celular-smartphone-realme-note-50-128gb-4gb-ram-ul/p/hhg559kh7e/te/tcsp/; ;R$ 10.343,99 em 10x de R$ 1.034,40 sem juros;10343,99;826,47;Magazine Luiza;14/11/2024 20:14:36
Celular Simples para Idoso Multilaser Preto Envio Já;https://www.magazineluiza.com.br/celular-simples-para-idoso-multilaser-preto-envio-ja/p/fh6d4dgaba/te/ceba/;5.0 (1);R$ 7.849,00 em 10x de R$ 784,90 sem juros;7849,0;195,94;Magazine Luiza;14/11/2024 20:14:36
Smartphone Xiaomi Redmi 13c 4gb 128gb;https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-13c-4gb-128gb/p/fc18ac89j5/te/xiao/; ;R$ 2.559,00 em 10x de R$ 255,90 sem juros;2559,0;1059,0;Magazine Luiza;14/11/2024 20:14:36
Smartphone Celular Xiaomi Redmi 13c 8gb 256gb;https://www.magazineluiza.com.br/smartphone-celular-xiaomi-redmi-13c-8gb-256gb/p/cb74hgd348/te/xiao/; ;R$ 1.622,00 em 10x de R$ 162,20 sem juros;1622,0;1359,9;Magazine Luiza;14/11/2024 20:14:36
Smartphone Xiaomi Redmi 13C 128GB 4G;https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-13c-128gb-4g/p/gedaa6g8gh/te/xiao/; ;R$ 1.017,00 em 8x de R$ 127,13 sem juros;1017,0;1170,78;Magazine Luiza;14/11/2024 20:14:36
Xia0mi Celular Note 13 256gb com 8gb RAM;https://www.magazineluiza.com.br/xia0mi-celular-note-13-256gb-com-8gb-ram/p/kg197d9698/te/tcsp/; ;R$ 1.089,99 em 9x de R$ 121,11 sem juros;1089,99;1499,0;Magazine Luiza;14/11/2024 20:14:36
Smartphone xiaomi redmi 13c 4gb 128gb azul;https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-13c-4gb-128gb-azul/p/kajh94c222/te/tcsp/; ;R$ 1.439,00 em 10x de R$ 143,90 sem juros;1439,0;965,99;Magazine Luiza;14/11/2024 20:14:36
"Smartphone Samsung Galaxy A15 6,5"" 256GB Azul Claro 5G 8GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-256gb-azul-claro-5g-8gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237215900/te/ga15/;4.8 (3097);R$ 10.849,00 em 10x de R$ 1.084,90 sem juros;10849,0;1104,15;Magazine Luiza;14/11/2024 20:14:36
"Smartphone Samsung Galaxy A55 128GB Azul Escuro 5G 8GB RAM 6,6"" Câm. Tripla + Selfie 32MP Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a55-128gb-azul-escuro-5g-8gb-ram-66-cam-tripla-selfie-32mp-dual-chip/p/238157600/te/ga55/;4.8 (2496);R$ 1.899,90 em 10x de R$ 189,99 sem juros;1899,9;1799,1;Magazine Luiza;14/11/2024 20:14:36
Smartphone para IDOSO Utilização Facil 64gb;https://www.magazineluiza.com.br/smartphone-para-idoso-utilizacao-facil-64gb/p/kj2fdgk9bj/te/tcsp/; ;R$ 1.999,99 em 10x de R$ 200,00 sem juros;1999,99;915,0;Magazine Luiza;14/11/2024 20:14:36
Smartphone Xiaomi Redmi 13C 256GB 4G;https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-13c-256gb-4g/p/kbba2dbf2j/te/xiao/;5.0 (1);R$ 1.299,90 em 10x de R$ 129,99 sem juros;1299,9;1439,91;Magazine Luiza;14/11/2024 20:14:36
Smartphone Samsung Galaxy S24 6,2” Galaxy AI;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s24-62-galaxy-ai-128gb-fone-de-ouvido-bluetooth-galaxy-buds-3/p/239064100/te/gs24/; ;R$ 949,50 em 7x de R$ 135,64 sem juros;949,5;5444,1;Magazine Luiza;14/11/2024 20:14:36
Celular Multi Up Play Preto P9076 Preto;https://www.magazineluiza.com.br/celular-multi-up-play-preto-p9076-preto/p/fg0cgb59aa/te/ceba/;4.0 (1);R$ 5.699,00 em 10x de R$ 569,90 sem juros;5699,0;98,91;Magazine Luiza;14/11/2024 20:14:36
Smartphone Realme C63 4g 256gb - 8gb Ram (Global);https://www.magazineluiza.com.br/smartphone-realme-c63-4g-256gb-8gb-ram-global/p/gh2bag4cca/te/tcsp/; ;R$ 2.559,00 em 10x de R$ 255,90 sem juros;2559,0;1283,92;Magazine Luiza;14/11/2024 20:14:36
Celular Multi Up Play Preto P9076;https://www.magazineluiza.com.br/celular-multi-up-play-preto-p9076/p/gh7k0g2j36/te/ceba/;no Pix ;R$ 8.249,00 em 10x de R$ 824,90 sem juros;8249,0;89,9;Magazine Luiza;14/11/2024 20:14:36
Smartphone Celular Xiaomi Redmi Note 13 8GB 256GB AZUL;https://www.magazineluiza.com.br/smartphone-celular-xiaomi-redmi-note-13-8gb-256gb-azul/p/kgcbcg1d2d/te/xiao/; ;R$ 2.599,99 em 10x de R$ 260,00 sem juros;2599,99;1359,15;Magazine Luiza;14/11/2024 20:14:36
Smartphone Celular X i a o m i 14.T Pro 5G Dual 512 GB 12 GB - Lançamento;https://www.magazineluiza.com.br/smartphone-celular-x-i-a-o-m-i-14-t-pro-5g-dual-512-gb-12-gb-lancamento-xia/p/fe50a86265/te/tcsp/; ;R$ 1.610,20 em 10x de R$ 161,02 sem juros;1610,2;5550,0;Magazine Luiza;14/11/2024 20:14:36
"Smartphone Samsung Galaxy A35 128GB Rosa 5G 6GB RAM 6,6"" Câm. Tripla + Selfie 13MP Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a35-128gb-rosa-5g-6gb-ram-66-cam-tripla-selfie-13mp-dual-chip/p/238156400/te/ga35/;4.8 (1103);R$ 6.549,00 em 10x de R$ 654,90 sem juros;6549,0;1459,8;Magazine Luiza;14/11/2024 20:14:36
"Smartphone Samsung Galaxy A15 6,5"" 128GB Verde Claro 5G 4GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-128gb-verde-claro-5g-4gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237215800/te/ga15/;4.8 (3097);R$ 999,99 em 8x de R$ 125,00 sem juros;999,99;899,1;Magazine Luiza;14/11/2024 20:14:36
smartphone C65 256gb 8gb ram preto;https://www.magazineluiza.com.br/smartphone-c65-256gb-8gb-ram-preto-xeomii/p/dd992g398g/te/tcsp/; ;R$ 2.045,00 em 10x de R$ 204,50 sem juros;2045,0;1149,0;Magazine Luiza;14/11/2024 20:14:36
Celular Multi Up Play Branco P9077 Branco;https://www.magazineluiza.com.br/celular-multi-up-play-branco-p9077-branco/p/gdj6fg11k1/te/ceba/;no Pix ;R$ 1.469,90 em 12x de R$ 122,49 sem juros;1469,9;98,91;Magazine Luiza;14/11/2024 20:14:36
Smartphone para Idoso 128gb Facil Utilização;https://www.magazineluiza.com.br/smartphone-para-idoso-128gb-facil-utilizacao/p/bjd4ja0230/te/tcsp/; ;R$ 2.049,99 em 10x de R$ 205,00 sem juros;2049,99;1099,9;Magazine Luiza;14/11/2024 20:14:36
Smartphone Camon 30 White 256gb 8gb - Tecno;https://www.magazineluiza.com.br/smartphone-camon-30-white-256gb-8gb-tecno/p/ebh2894fk8/te/tcsp/; ;R$ 1.299,00 em 10x de R$ 129,90 sem juros;1299,0;1960,0;Magazine Luiza;14/11/2024 20:14:36
Smartphone X6 5G 8Gb Ram 256Gb;https://www.magazineluiza.com.br/smartphone-x6-5g-8gb-ram-256gb-xiaomi/p/daj74gee31/te/xiao/; ;R$ 5.699,00 em 10x de R$ 569,90 sem juros;5699,0;2069,08;Magazine Luiza;14/11/2024 20:14:36
Smartphone Motorola Moto G23 128gb 4gb;https://www.magazineluiza.com.br/smartphone-motorola-moto-g23-128gb-4gb/p/def93had5g/te/srmt/; ;R$ 10.949,00 em 10x de R$ 1.094,90 sem juros;10949,0;1149,9;Magazine Luiza;14/11/2024 20:14:36
Smartphone Samsung Galaxy S24 Ultra 512GB Titânio;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s24-ultra-512gb-titanio-preto-5g-fone-de-ouvido-bluetooth-buds-2-pro/p/239040600/te/s24u/; ;R$ 1.197,00 em 9x de R$ 133,00 sem juros;1197,0;9309,59;Magazine Luiza;14/11/2024 20:14:36
Smartphone Samsung Galaxy S24+ 6,7” Galaxy AI;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s24-67-galaxy-ai-512gb-fone-de-ouvido-bluetooth-galaxy-buds-3/p/239064200/te/s24m/; ;R$ 1.241,99 em 12x de R$ 103,50 sem juros;1241,99;7064,1;Magazine Luiza;14/11/2024 20:14:36
Samsung Galaxy S23 FE 5G Smartphone Android 128GB Verde;https://www.magazineluiza.com.br/samsung-galaxy-s23-fe-5g-smartphone-android-128gb-verde/p/237985600/te/s23f/;4.7 (3044);R$ 6.549,00 em 10x de R$ 654,90 sem juros;6549,0;2303,1;Magazine Luiza;14/11/2024 20:14:36
"Smartphone Samsung Galaxy A35 128GB Azul Escuro 5G 6GB RAM 6,6"" Câm. Tripla + Selfie 13MP Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a35-128gb-azul-escuro-5g-6gb-ram-66-cam-tripla-selfie-13mp-dual-chip/p/238155900/te/ga35/;4.8 (1103);R$ 3.299,99 em 10x de R$ 330,00 sem juros;3299,99;1459,8;Magazine Luiza;14/11/2024 20:14:36
"Smartphone Celular Motorola Moto G24 4G 128Gb 4Gb RAM XT2423-6 Dual Chip Tela 6,6"" 50Mpx Rosa Chiclete";https://www.magazineluiza.com.br/smartphone-celular-motorola-moto-g24-4g-128gb-4gb-ram-xt2423-6-dual-chip-tela-66-50mpx-rosa-chiclete/p/eek2aj8geg/te/srmt/; ;R$ 1.275,00 em 10x de R$ 127,50 sem juros;1275,0;915,3;Magazine Luiza;14/11/2024 20:14:36
Smartphone Motorola Moto G23 128gb 4gb;https://www.magazineluiza.com.br/smartphone-motorola-moto-g23-128gb-4gb/p/hb8ab77d20/te/srmt/; ;R$ 1.587,80 em 10x de R$ 158,78 sem juros;1587,8;1089,99;Magazine Luiza;14/11/2024 20:14:36
Smartphone Realme 11x 5G 8gb 128gb;https://www.magazineluiza.com.br/smartphone-realme-11x-5g-8gb-128gb/p/bd98a4c78a/te/tcsp/; ;R$ 1.199,00 em 12x de R$ 99,92 sem juros;1199,0;1439,0;Magazine Luiza;14/11/2024 20:14:36
Smartphone Samsung Galaxy S24 Ultra 512GB;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s24-ultra-512gb-titanio-creme-5g-smartwatch-watch7-40mm-verde/p/239073800/te/s24u/; ;R$ 6.549,00 em 10x de R$ 654,90 sem juros;6549,0;9764,1;Magazine Luiza;14/11/2024 20:14:36
Smartphone Galaxy A25 256GB 5G Samsung;https://www.magazineluiza.com.br/smartphone-galaxy-a25-256gb-5g-samsung/p/ha5gje0aef/te/ga25/; ;R$ 5.799,00 em 10x de R$ 579,90 sem juros;5799,0;1899,9;Magazine Luiza;14/11/2024 20:14:36
Smartphone X8b Verde 256gb 8gb - Honor;https://www.magazineluiza.com.br/smartphone-x8b-verde-256gb-8gb-honor/p/fcc41ec3g9/te/tcsp/; ;R$ 10.343,99 em 10x de R$ 1.034,40 sem juros;10343,99;1999,99;Magazine Luiza;14/11/2024 20:14:36
Smartphone Motorola Moto G23 128gb 4gb;https://www.magazineluiza.com.br/smartphone-motorola-moto-g23-128gb-4gb/p/ggh0kkkjh3/te/srmt/; ;R$ 3.388,50 em 10x de R$ 338,85 sem juros;3388,5;1299,9;Magazine Luiza;14/11/2024 20:14:36
Smartphone de Facil Utilização para IDOSO 64gb;https://www.magazineluiza.com.br/smartphone-de-facil-utilizacao-para-idoso-64gb/p/ee32283055/te/tcsp/; ;R$ 899,00 em 10x de R$ 89,90 sem juros;899,0;949,5;Magazine Luiza;14/11/2024 20:14:36
"Smartphone Samsung Galaxy S24 6,2"" Galaxy AI 256GB Preto 5G 8GB RAM Câm. Tripla 50MP + Selfie 12MP Bateria 4000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s24-62-galaxy-ai-256gb-preto-5g-8gb-ram-cam-tripla-50mp-selfie-12mp-bateria-4000mah-dual-chip/p/238095300/te/gs24/;4.8 (96);R$ 1.299,00 em 10x de R$ 129,90 sem juros;1299,0;5129,1;Magazine Luiza;14/11/2024 20:14:36
Samsung Galaxy S23 FE 5G Smartphone Android 128GB Creme;https://www.magazineluiza.com.br/samsung-galaxy-s23-fe-5g-smartphone-android-128gb-creme/p/237986000/te/s23f/;4.7 (3044);R$ 6.449,00 em 10x de R$ 644,90 sem juros;6449,0;2303,1;Magazine Luiza;14/11/2024 20:14:36
Smartphone Samsung Galaxy S24+ 512GB Preto;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s24-512gb-preto-5g-smartwatch-watch7-40mm-verde/p/239074200/te/s24m/; ;R$ 2.123,50 em 10x de R$ 212,35 sem juros;2123,5;7424,1;Magazine Luiza;14/11/2024 20:14:36
Smartphone Honor Magic 6 Lite 256gb 8gb;https://www.magazineluiza.com.br/smartphone-honor-magic-6-lite-256gb-8gb/p/ac74h73e1d/te/tcsp/; ;R$ 3.099,00 em 10x de R$ 309,90 sem juros;3099,0;2287,99;Magazine Luiza;14/11/2024 20:14:36
Smartphone Celular Motorola G34 5G 128G Superbateria Azul;https://www.magazineluiza.com.br/smartphone-celular-motorola-g34-5g-128g-superbateria-azul/p/jece21h43d/te/srmt/; ;R$ 1.848,00 em 10x de R$ 184,80 sem juros;1848,0;1368,67;Magazine Luiza;14/11/2024 20:14:36
Smartphone Samsung Galaxy S24 6,2” 128GB;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s24-62-128gb-cinza-5g-smartwatch-samsung-galaxy-watch7/p/239084300/te/gs24/; ;R$ 10.449,00 em 10x de R$ 1.044,90 sem juros;10449,0;5894,1;Magazine Luiza;14/11/2024 20:14:36
Smartphone para IDOSO 64gb Utilização Facil;https://www.magazineluiza.com.br/smartphone-para-idoso-64gb-utilizacao-facil/p/hecaf0b379/te/tcsp/; ;R$ 1.199,90 em 9x de R$ 133,32 sem juros;1199,9;999,99;Magazine Luiza;14/11/2024 20:14:36
"Celular Smartphone Motorola Moto G84 5G 256Gb 8Gb RAM XT2347-1 NFC 5000 mAh 6.5"" Viva Magenta";https://www.magazineluiza.com.br/celular-smartphone-motorola-moto-g84-5g-256gb-8gb-ram-xt2347-1-nfc-5000-mah-6-5-viva-magenta/p/egh1fa6k9b/te/srmt/; ;R$ 7.999,00 em 10x de R$ 799,90 sem juros;7999,0;1840,5;Magazine Luiza;14/11/2024 20:14:36
Smartphone Samsung Galaxy A15 128BG 5GB;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-128bg-5gb-samsung-celulares/p/gabab6e7dc/te/galx/; ;R$ 6.549,00 em 10x de R$ 654,90 sem juros;6549,0;1322,91;Magazine Luiza;14/11/2024 20:14:36
Smartphone Pσco X6 256GB (12GB RAM) Azul;https://www.magazineluiza.com.br/smartphone-psco-x6-256gb-12gb-ram-azul/p/ec3ca5hee3/te/tcsp/; ;R$ 1.299,00 em 10x de R$ 129,90 sem juros;1299,0;1844,99;Magazine Luiza;14/11/2024 20:14:36
"Smartphone Samsung Galaxy A15 6,5"" 256GB Azul Escuro 4G 8GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-256gb-azul-escuro-4g-8gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237216500/te/ga15/;4.8 (9083);R$ 1.999,00 em 10x de R$ 199,90 sem juros;1999,0;1169,1;Magazine Luiza;14/11/2024 20:14:36
"Smartphone Samsung Galaxy S24 6,2"" Galaxy AI 256GB Violeta 5G 8GB RAM Câm. Tripla 50MP + Selfie 12MP Bateria 4000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s24-62-galaxy-ai-256gb-violeta-5g-8gb-ram-cam-tripla-50mp-selfie-12mp-bateria-4000mah-dual-chip/p/238095800/te/gs24/;4.8 (96);R$ 1.926,51 em 10x de R$ 192,65 sem juros;1926,51;5129,1;Magazine Luiza;14/11/2024 20:14:36
Smartphone Samsung Galaxy S24 Ultra 6,8” 512GB;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s24-ultra-68-512gb-titanio-preto-smartwatch-samsung-galaxy-watch7/p/239082700/te/s24u/; ;R$ 1.399,00 em 12x de R$ 116,58 sem juros;1399,0;9854,1;Magazine Luiza;14/11/2024 20:14:36
Smartphone Realme Note 50 4gb 128gb;https://www.magazineluiza.com.br/smartphone-realme-note-50-4gb-128gb/p/ck6c59gj1j/te/tcsp/; ;R$ 1.999,00 em 10x de R$ 199,90 sem juros;1999,0;1077,3;Magazine Luiza;14/11/2024 20:14:36
Smartphone Moto G24 128GB XT2423 - Grafite - MOTOROLA;https://www.magazineluiza.com.br/smartphone-moto-g24-128gb-xt2423-grafite-motorola/p/ck50d10bb0/te/srmt/; ;R$ 5.999,00 em 10x de R$ 599,90 sem juros;5999,0;1241,99;Magazine Luiza;14/11/2024 20:14:36
Smartphone Samsung Galaxy S24 6,2” 128GB;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s24-62-128gb-violeta-5g-smartwatch-samsung-galaxy-watch7/p/239083300/te/gs24/; ;R$ 1.514,76 em 10x de R$ 151,48 sem juros;1514,76;5894,1;Magazine Luiza;14/11/2024 20:14:36
Smartphone Celular Red Not 13 Pro 5g Dual Sim 12ram/512gb - NFC - Gamer;https://www.magazineluiza.com.br/smartphone-celular-red-not-13-pro-5g-dual-sim-12ram-512gb-nfc-gamer-noti/p/ab7b4838d3/te/tcsp/; ;R$ 299,90 em 2x de R$ 149,95 sem juros;299,9;3299,99;Magazine Luiza;14/11/2024 20:14:36
Smartphone Celular Motorola G34 5G 128G Superbateria Azul;https://www.magazineluiza.com.br/smartphone-celular-motorola-g34-5g-128g-superbateria-azul/p/gf6f174fba/te/srmt/; ;R$ 899,99 em 7x de R$ 128,57 sem juros;899,99;1147,5;Magazine Luiza;14/11/2024 20:14:36
Smartphone Celular Motorola Moto G73 5G Azul 256GB, 8GB RAM, Tela de 6.5;https://www.magazineluiza.com.br/smartphone-celular-motorola-moto-g73-5g-azul-256gb-8gb-ram-tela-de-6-5/p/bh6bh9j7a5/te/srmt/; ;R$ 1.021,11 em 8x de R$ 127,64 sem juros;1021,11;1587,8;Magazine Luiza;14/11/2024 20:14:36
Celular Multi Up Max, Preto - P9135;https://www.magazineluiza.com.br/celular-multi-up-max-preto-p9135-multilaser/p/bbhjdkhkgf/te/ceba/;no Pix ;R$ 1.622,00 em 10x de R$ 162,20 sem juros;1622,0;199,9;Magazine Luiza;14/11/2024 20:14:36
Smartphone Celular Motorola Moto G4 128Gb 4Gb Ram Tela 6.6;https://www.magazineluiza.com.br/smartphone-celular-motorola-moto-g4-128gb-4gb-ram-tela-6-6/p/fa5bc72427/te/srmt/; ;R$ 999,00 em 10x de R$ 99,90 sem juros;999,0;1199,0;Magazine Luiza;14/11/2024 20:14:36
Smartphone Samsung Galaxy S24 6,2” Galaxy AI;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s24-62-galaxy-ai-256gb-fone-de-ouvido-bluetooth-galaxy-buds-3/p/239062700/te/gs24/; ;R$ 1.249,99 em 10x de R$ 125,00 sem juros;1249,99;5894,1;Magazine Luiza;14/11/2024 20:14:36
Smartphone ssg glxy s24 5g 256gb;https://www.magazineluiza.com.br/smartphone-ssg-glxy-s24-5g-256gb-samsung/p/gggb1daahg/te/galx/; ;R$ 10.849,00 em 10x de R$ 1.084,90 sem juros;10849,0;5799,0;Magazine Luiza;14/11/2024 20:14:36
Smartphone Samsung Galaxy S24 Ultra 512GB Titânio;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s24-ultra-512gb-titanio-cinza-5g-fone-de-ouvido-bluetooth-buds-2-pro/p/239040500/te/s24u/; ;R$ 10.449,00 em 10x de R$ 1.044,90 sem juros;10449,0;9309,59;Magazine Luiza;14/11/2024 20:14:36
Celular Samsung Galaxy A55 128gb;https://www.magazineluiza.com.br/celular-samsung-galaxy-a55-128gb/p/fda9a51562/te/ceba/; ;R$ 1.319,99 em 10x de R$ 132,00 sem juros;1319,99;3388,5;Magazine Luiza;14/11/2024 20:14:36
"Smartphone Samsung Galaxy A15 6,5"" 128GB Azul Claro 4G 4GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-128gb-azul-claro-4g-4gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237216300/te/ga15/;4.8 (9083);R$ 1.049,99 em 8x de R$ 131,25 sem juros;1049,99;809,1;Magazine Luiza;14/11/2024 20:14:36
"Smartphone Samsung Galaxy A15 6,5"" 256GB Azul Claro 4G 8GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-256gb-azul-claro-4g-8gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237216600/te/ga15/;4.8 (9083);R$ 1.429,90 em 10x de R$ 142,99 sem juros;1429,9;1169,1;Magazine Luiza;14/11/2024 20:14:36
Smartphone Samsung Galaxy S24 128GB;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s24-128gb-violeta-5g-smartwatch-watch7-40mm-verde/p/239073500/te/gs24/; ;R$ 3.570,00 em 10x de R$ 357,00 sem juros;3570,0;5804,1;Magazine Luiza;14/11/2024 20:14:36
"Smartphone Infinix Note 40 256GB 8GB RAM Dual SIM NFC Tela 6.78"" + Magcharge 20W - Preto";https://www.magazineluiza.com.br/smartphone-infinix-note-40-256gb-8gb-ram-dual-sim-nfc-tela-6-78-magcharge-20w-preto/p/ak1876febj/te/ifnx/;5.0 (2);R$ 1.898,00 em 10x de R$ 189,80 sem juros;1898,0;1868,68;Magazine Luiza;14/11/2024 20:14:36
Smartphone Motorola Moto G200 256GB Azul 5G Octa-Core 8GB RAM 6,8” Câm. Tripla + Selfie 16MP;https://www.magazineluiza.com.br/smartphone-motorola-moto-g200-256gb-azul-5g-octa-core-8gb-ram-68-cam-tripla-selfie-16mp/p/234076600/te/g200/;4.6 (905);R$ 2.559,00 em 10x de R$ 255,90 sem juros;2559,0;2789,1;Magazine Luiza;14/11/2024 20:14:36
Smartphone Samsung Galaxy A35 128GB Azul Escuro;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a35-128gb-azul-escuro-5g-6gb-ram-smartband-samsung-galaxy-fit3-grafite/p/239004300/te/ga35/;4.2 (9);R$ 1.622,00 em 10x de R$ 162,20 sem juros;1622,0;1663,2;Magazine Luiza;14/11/2024 20:14:36
Smartphone Samsung Galaxy S24 Ultra 6,8” Galaxy AI;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s24-ultra-68-galaxy-ai-512gb-fone-de-ouvido-bluetooth-galaxy-buds-3/p/239065600/te/s24u/; ;R$ 949,50 em 7x de R$ 135,64 sem juros;949,5;9404,1;Magazine Luiza;14/11/2024 20:14:36
